10,0.003494026
20,0.014480693
30,0.039768366
40,0.086010693
50,0.167407896
60,0.303299289
70,0.51436896
80,0.818171313
90,1.225082085
100,1.7362457
110,2.344114102
120,3.034974775
130,3.792258313
140,4.59951471
150,5.442427531
160,6.309730617
170,7.193209806
180,8.087091695
190,8.987107706
200,9.889449991
210,10.7897581
220,11.68221651
230,12.55880898
240,13.40876195
250,14.21820896
260,14.97011375
270,15.64449375
280,16.21898446
290,16.6697723
300,16.97289799
